sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2017-05-02;162,50;163,00;161,50;163,00;161,50;162,50;162,39;26623;4323305,5;381;
2017-04-28;162,00;163,00;162,50;164,00;160,00;162,00;162,082;30161;4888554;382;
2017-04-27;162,00;162,50;162,00;162,50;160,00;162,00;161,417;19491;3146177,5;222;
2017-04-26;162,00;162,50;161,00;163,00;158,00;162,00;160,715;20102;3230685;256;
2017-04-25;161,00;161,50;163,00;163,00;161,00;161,00;161,768;38578;6240668,5;303;
2017-04-24;161,50;162,00;160,00;163,00;159,50;162,00;161,145;41269;6650310,5;476;
2017-04-21;163,00;163,50;159,00;164,00;159,00;163,50;161,524;87306;14101978;440;
2017-04-20;158,50;159,00;157,00;159,00;157,00;159,00;158,276;22483;3556630;270;
2017-04-19;157,00;157,50;152,50;158,00;152,00;156,50;155,608;18595;2893539;224;
2017-04-18;152,00;153,00;153,00;154,00;151,50;152,50;152,665;31532;4813844,5;445;
2017-04-13;154,50;155,00;156,00;156,00;153,00;154,50;154,859;13293;2058541;165;
2017-04-12;156,50;157,00;158,50;159,50;155,50;156,50;156,902;27009;4237768,5;284;
2017-04-11;157,50;158,00;157,00;159,00;157,00;158,50;157,667;28414;4479952;282;
2017-04-10;156,50;157,00;155,00;157,00;153,00;156,50;155,713;29378;4574547,5;312;
2017-04-07;154,00;155,00;153,50;155,50;153,00;155,00;154,416;18775;2899154,5;263;
2017-04-06;152,50;153,00;150,50;153,50;149,00;153,50;152,319;24224;3689670,5;338;
2017-04-05;151,00;152,00;153,00;153,00;150,50;150,50;151,582;18732;2839439;337;
2017-04-04;152,00;152,50;151,50;153,50;151,00;152,00;152,225;14684;2235266;245;
2017-04-03;151,50;152,00;151,00;152,00;150,00;151,50;151,091;22323;3372811,5;278;
2017-03-31;149,75;150,50;149,00;151,50;149,00;150,00;149,935;12997;1948707,5;184;
2017-03-30;148,50;149,50;148,00;151,00;147,50;148,50;148,90;31997;4764364,5;327;
2017-03-29;147,50;148,50;150,00;152,00;145,00;147,50;148,05;38129;5644997;499;
2017-03-28;150,50;151,00;150,00;151,00;149,50;151,00;150,054;12958;1944393,5;226;
2017-03-27;150,00;150,50;150,00;151,00;148,75;150,00;149,998;12126;1818876,75;282;
2017-03-24;150,50;152,50;153,00;154,00;149,50;150,50;150,611;38058;5731345,5;321;
2017-03-23;153,00;153,50;151,50;156,50;151,50;153,00;153,131;19860;3041177;191;
2017-03-22;152,00;153,00;154,00;154,00;150,50;152,50;151,892;18239;2770364;202;
2017-03-21;154,00;155,00;157,00;157,00;154,00;154,00;155,771;39214;6108401,5;295;
2017-03-20;155,50;156,00;154,00;156,50;152,50;156,50;154,157;18972;2924658;221;
2017-03-17;152,50;153,00;153,50;155,00;152,00;155,00;154,063;42206;6502368;259;
2017-03-16;153,00;153,50;154,00;155,00;152,00;153,50;153,348;15613;2394228;196;
2017-03-15;153,00;153,50;152,00;153,50;151,50;153,00;152,805;11665;1782474;191;
2017-03-14;152,00;153,00;151,50;153,00;149,50;151,50;150,696;41519;6256750,25;281;
2017-03-13;151,00;151,50;150,00;152,00;149,75;151,00;150,596;21865;3292782;221;
2017-03-10;150,00;150,50;152,00;152,00;149,25;150,00;150,797;39522;5959779;351;
2017-03-09;152,00;152,50;151,00;153,00;151,00;152,00;152,101;16972;2581451,5;293;
2017-03-08;151,00;152,00;148,00;154,00;147,75;151,00;150,35;31243;4697372,5;401;
2017-03-07;148,25;148,50;149,75;149,75;147,00;148,50;147,982;25865;3827549,5;346;
2017-03-06;149,00;149,50;150,50;150,50;148,75;149,75;149,672;22778;3409222,75;338;
2017-03-03;150,50;151,00;154,00;154,50;149,00;150,50;151,695;42411;6433521;408;
2017-03-02;154,00;154,50;154,50;155,00;153,00;154,00;154,092;17134;2640213,5;176;
2017-03-01;153,00;154,00;154,00;154,50;151,00;154,00;152,724;32033;4892219;331;
2017-02-28;153,00;153,50;154,00;156,00;153,00;154,00;154,109;22542;3473929;312;
2017-02-27;153,50;154,50;156,50;156,50;151,50;154,00;153,534;59570;9145990;509;
2017-02-24;156,50;157,00;159,00;160,00;153,50;156,50;156,86;39103;6133682;388;
2017-02-23;158,50;159,50;158,50;162,00;157,00;159,00;159,439;30943;4933521,5;259;
2017-02-22;159,50;160,00;161,50;162,50;158,00;159,50;160,155;23616;3782220,5;286;
2017-02-21;161,50;162,00;160,50;165,00;158,50;161,50;161,206;36852;5940744,5;311;
